elapsed.ps,repeats.n,param.a.vector2
56433,100000,-1.98963197e+38; -3.09004883e+38
54782,100000,3.71491651e+37; 1.07861438e+38
56209,100000,-1.54899744e+38; 8.80075759e+37
56292,100000,1.54872018e+38; -3.35902482e+38
54823,100000,2.21634003e+38; -1.54670694e+38
56753,100000,-1.34258102e+38; 1.28622777e+38
55723,100000,-2.73692255e+37; -1.07015662e+38
55210,100000,-3.02616005e+38; 1.49457294e+38
56407,100000,2.84829047e+37; 1.70181282e+38
55286,100000,-9.50945743e+37; -1.39910931e+38
57848,100000,-2.96688917e+38; -2.21587029e+38
54845,100000,-2.47713713e+38; 1.04103057e+38
55698,100000,1.15002124e+38; -2.31903722e+37
55598,100000,-1.50162574e+38; -1.40066353e+37
55087,100000,2.55568644e+38; -1.58055585e+38
56363,100000,1.3163512e+38; 2.70191247e+38
56350,100000,-1.00042894e+38; -2.36403574e+36
55835,100000,-6.53422316e+37; 3.28475834e+38
55624,100000,8.32893449e+37; 4.63605482e+37
56469,100000,7.42918043e+37; 3.16066407e+38
57210,100000,-7.19789352e+37; -1.49765262e+38
57301,100000,3.77273e+37; 1.23073266e+38
56401,100000,-2.61245893e+38; -1.72764703e+37
55105,100000,2.32809428e+38; 3.10928893e+38
58015,100000,-3.38666244e+38; -7.0212904e+36
56064,100000,-3.15391632e+38; 1.06691214e+38
55195,100000,3.1097033e+38; -8.65977051e+37
55858,100000,1.63876961e+38; 1.92338881e+38
56727,100000,-1.36343256e+38; 1.69815362e+36
56861,100000,1.46568338e+38; -1.71966032e+38
58677,100000,-1.53292956e+37; 4.9530557e+37
54952,100000,-2.58615772e+38; -1.01769556e+38
55896,100000,1.00379947e+38; -1.88284144e+38
56510,100000,-1.94827513e+38; 2.41867795e+38
55643,100000,-4.52049985e+37; 1.20102228e+38
54834,100000,-2.75154089e+38; 1.62150918e+38
56273,100000,-1.18129662e+38; -3.17534651e+38
55913,100000,7.15552509e+37; 2.02571114e+38
55783,100000,1.67402592e+38; -1.76687067e+38
55492,100000,1.69580862e+38; -6.89677377e+37
58822,100000,-1.20041188e+38; 2.49556213e+37
55813,100000,5.95025355e+37; -2.89345996e+38
55346,100000,-3.06575213e+38; -3.20484403e+38
56406,100000,-1.95717586e+38; 2.60367645e+38
56370,100000,2.61226869e+38; -2.08684394e+38
56105,100000,-2.26680043e+38; -2.81633488e+38
56114,100000,-3.23672757e+38; 2.92188514e+38
57080,100000,-3.05522759e+38; -1.4140541e+37
57555,100000,2.60120402e+38; -8.73465316e+37
55860,100000,-2.23016168e+38; 2.22899868e+38
57946,100000,-1.0830249e+38; 3.26762721e+38
56025,100000,-2.51242508e+38; -1.89222205e+38
55491,100000,1.92391649e+37; 3.38759117e+38
56307,100000,-1.66056773e+38; -3.23956249e+37
55879,100000,-2.78168441e+38; 2.50584627e+38
60148,100000,-3.22499683e+38; -2.99237321e+38
55746,100000,-1.8489868e+37; -2.47518414e+38
56164,100000,-3.30218357e+38; -3.16259029e+38
56208,100000,2.95510575e+37; -3.01711227e+38
54974,100000,1.17048914e+38; 1.90912987e+38
58187,100000,-5.38987947e+37; 1.50490104e+38
55984,100000,-6.01517577e+36; 3.33263457e+38
57424,100000,-1.77163785e+38; 2.92792139e+38
56484,100000,2.24733307e+37; 1.64986663e+38
57703,100000,1.0949313e+37; 1.47425775e+37
55463,100000,-8.13708825e+37; -2.8834374e+38
55301,100000,2.74429703e+38; 1.35825476e+38
59161,100000,-3.03375277e+38; 3.42420721e+37
56793,100000,-2.18245887e+38; 2.39317181e+38
57335,100000,3.98433131e+37; -1.14386533e+38
56637,100000,-2.37295065e+38; 3.53362016e+37
55947,100000,-2.05533096e+38; 2.96270505e+35
55396,100000,1.6887512e+37; 8.42759016e+37
56302,100000,-9.92345691e+37; -9.81496288e+36
56284,100000,1.52095204e+38; -2.08284709e+38
56052,100000,-1.81030708e+38; 5.42841808e+37
55189,100000,-3.39194763e+38; -1.02849067e+38
55982,100000,-1.58872043e+38; -1.93731707e+37
55929,100000,3.16540082e+38; 7.11282453e+37
55627,100000,-2.04601403e+38; -2.25713992e+38
58836,100000,8.20926219e+37; -2.98512022e+38
56472,100000,7.51728468e+37; 2.03773642e+37
56080,100000,2.43260812e+38; 3.34738353e+38
56960,100000,8.56052766e+37; 2.53628409e+38
58443,100000,1.81409231e+37; -1.06461465e+38
57862,100000,9.62664717e+37; -5.08469462e+37
55401,100000,2.71420726e+38; -2.18690052e+38
58268,100000,3.27688978e+38; 1.52080326e+38
56698,100000,7.84101831e+37; 1.08633042e+38
56491,100000,-1.34321373e+38; -2.29153016e+38
57038,100000,-3.98317571e+37; -2.97606027e+38
56007,100000,5.63192721e+37; 9.42695772e+37
56425,100000,-1.50564632e+38; 1.25940986e+38
56212,100000,1.87446379e+38; -6.94210749e+37
56229,100000,1.48935407e+38; 1.41372107e+38
55634,100000,1.48460748e+38; 1.56130389e+38
55092,100000,-2.35435168e+37; -1.51547863e+38
55718,100000,2.55771509e+38; -1.65380841e+38
56537,100000,-1.39693798e+38; 3.36697999e+38
56345,100000,-3.12001974e+38; 4.27979835e+37
58612,100000,2.51262486e+38; -2.35885174e+38
56015,100000,1.22708426e+38; -2.46125722e+38
55609,100000,1.46971421e+38; -1.74116921e+38
58101,100000,3.40214238e+38; 1.40248187e+38
56099,100000,-4.04826881e+37; -2.07564785e+38
57151,100000,-1.23545633e+38; 1.12534262e+37
55336,100000,1.97216131e+38; -3.25133172e+38
55535,100000,-1.18030653e+38; -8.07048538e+37
58556,100000,-1.25438418e+38; 2.76222445e+38
55937,100000,-2.05978112e+37; 2.38378065e+38
57126,100000,8.98586602e+37; 2.87711193e+38
56145,100000,1.49485628e+38; -8.11635709e+37
57103,100000,3.70346354e+37; 3.06215362e+38
56057,100000,-1.70868855e+38; 1.31170034e+38
55580,100000,5.74624547e+37; 2.205292e+38
55605,100000,-2.68921569e+38; -3.23520456e+38
56256,100000,1.92691207e+38; 4.76339539e+37
56276,100000,8.10264973e+37; -1.65430695e+38
56082,100000,-2.24310814e+38; -1.66244142e+38
55443,100000,2.51183526e+38; -9.2624471e+37
57042,100000,-3.02380121e+38; 3.14839118e+38
57507,100000,2.77193344e+38; -2.99554011e+38
55382,100000,1.87111922e+38; 2.9763134e+38
58176,100000,-2.01532877e+38; -1.64061065e+38
58463,100000,-3.34095806e+38; -1.30280742e+38
56351,100000,-1.86722195e+38; -1.91209334e+38
58474,100000,-1.29457165e+38; -1.2557283e+38
55538,100000,-1.08346158e+38; 3.14151017e+38
56781,100000,-1.33212321e+38; 3.18883086e+38
56714,100000,2.14429569e+38; 1.81206698e+37
59496,100000,-1.55795983e+38; -1.78042703e+38
55792,100000,-2.87052643e+38; 2.61171457e+38
55821,100000,5.98968204e+37; 8.45143619e+37
55394,100000,-8.26903901e+37; -8.82855159e+37
55636,100000,-1.83282096e+38; -7.72530057e+37
56227,100000,1.60959377e+38; -2.05524638e+38
56294,100000,-2.79163612e+37; -5.73456838e+37
55326,100000,1.76639485e+38; -1.56741194e+38
55323,100000,-3.18767416e+38; 1.54724737e+38
55869,100000,1.29892557e+38; -2.81966626e+38
60561,100000,-1.63257486e+38; -1.47281255e+38
58156,100000,-1.69163016e+37; 3.09329138e+38
55802,100000,2.53721708e+38; 2.62235411e+38
55509,100000,7.20561859e+37; 2.77873798e+38
58034,100000,-2.56929731e+37; 3.2657876e+38
56357,100000,1.63919301e+38; -3.27185934e+38
57944,100000,4.63693558e+37; 1.82782134e+38
59940,100000,-1.53517721e+38; 1.50289826e+38
61600,100000,-1.58132861e+38; 2.93790805e+38
62951,100000,-7.95403139e+37; -1.40706042e+38
62448,100000,1.38790156e+38; 1.29602914e+38
55990,100000,1.52353743e+38; -2.06698057e+38
56615,100000,2.93637206e+38; 2.01200367e+38
55453,100000,1.35653917e+38; 1.54948391e+38
55656,100000,1.25755412e+38; 6.45328469e+37
57421,100000,1.9823228e+38; 1.68257333e+38
57593,100000,3.11654415e+38; 2.72166673e+38
56306,100000,-2.89466311e+38; 3.30001274e+38
55967,100000,-2.94830684e+38; 5.02847634e+37
55632,100000,-5.17284286e+36; 9.31927131e+37
56762,100000,1.58865396e+37; 2.43755844e+38
55671,100000,-4.121322e+37; -9.40539143e+37
55834,100000,3.33288992e+38; -2.66838666e+38
55577,100000,-4.96888916e+37; -2.78043521e+38
55464,100000,5.96754278e+37; -1.38262539e+38
55384,100000,2.15482794e+38; 8.61234719e+37
56314,100000,-1.97587259e+38; -7.17874236e+37
56245,100000,1.32137607e+38; 6.77747213e+37
55977,100000,4.84146036e+37; 2.65103851e+38
56183,100000,1.86950149e+38; -2.41305567e+38
56961,100000,-1.67875806e+37; 7.55079072e+37
55885,100000,2.87388865e+38; -3.38271305e+38
54911,100000,9.03754154e+37; -2.98731255e+38
55660,100000,3.26719271e+37; 7.22146827e+37
55666,100000,-1.24727337e+38; -1.53668165e+38
56489,100000,-1.68845918e+38; -2.7547946e+38
55993,100000,2.47900616e+38; 1.1725048e+38
56110,100000,2.2948222e+38; 1.8236883e+37
55374,100000,1.83221431e+38; 3.35262572e+38
55494,100000,-4.69592798e+37; -1.84354407e+38
56881,100000,-2.02783126e+38; -1.16536844e+37
55417,100000,3.11063264e+38; 1.02603913e+38
56029,100000,-1.4257247e+38; -7.02643364e+37
55961,100000,-2.2033532e+38; 1.17516545e+38
55341,100000,-8.23283795e+37; 1.68950281e+38
55926,100000,-1.29553495e+36; 1.25247771e+37
56345,100000,-2.83775026e+38; -6.20858249e+37
56112,100000,-2.51816845e+38; 3.21435242e+38
55938,100000,-1.25819352e+38; -1.00744311e+38
55646,100000,2.01696637e+38; 3.13373309e+38
60246,100000,-1.12225239e+38; -5.66800607e+37
56856,100000,-2.58863846e+38; -4.28164963e+36
56213,100000,3.30789976e+38; -1.30687465e+38
56138,100000,-1.47153557e+38; -3.04185702e+38
55949,100000,2.85567885e+37; 3.05278026e+37
55735,100000,1.68304591e+38; -3.01501974e+38
56789,100000,3.35558903e+36; 2.01668749e+38
57077,100000,-8.65032397e+37; 6.03648168e+37
56292,100000,-3.03207055e+38; -1.05381082e+38
55921,100000,-2.18387904e+37; 3.2439189e+38
58501,100000,-2.81539681e+38; -1.73750453e+37
56099,100000,-2.3203462e+38; 5.76722584e+36
56053,100000,-2.73739087e+38; -3.24748982e+38
57262,100000,-1.46512541e+38; 1.49994149e+37
55416,100000,2.9301121e+38; -2.62974198e+38
56224,100000,-7.48576582e+37; 2.23616791e+38
59382,100000,2.42418179e+38; -1.82678329e+38
56654,100000,1.10655462e+38; -2.85985687e+38
57627,100000,8.14080348e+37; -1.95736266e+38
56225,100000,-1.14297686e+38; 6.27811414e+37
59198,100000,5.6027175e+37; -1.0479129e+38
56922,100000,2.10847614e+38; 2.3527802e+38
56487,100000,3.00693618e+38; 3.03266807e+38
56228,100000,-2.86901235e+38; -1.60102415e+38
55791,100000,2.05388604e+38; 2.3913399e+38
56732,100000,-1.00311372e+38; 1.6189391e+38
56515,100000,-1.7070903e+38; -1.72633912e+38
56299,100000,1.40523653e+38; -9.95928376e+37
56482,100000,1.76346526e+37; 8.81629087e+37
56895,100000,-2.93706957e+38; -3.0644573e+38
59055,100000,2.54132264e+38; -2.59207491e+38
56924,100000,-1.39700785e+38; -1.25594562e+38
56161,100000,-2.83370128e+38; 2.54202888e+38
57466,100000,7.00714405e+37; -2.02710798e+38
56824,100000,-1.86823526e+38; -2.99860092e+38
56854,100000,3.00185037e+38; -1.67372787e+38
58636,100000,-1.41983814e+38; -3.16087947e+38
55976,100000,-1.68101838e+38; -2.72027171e+37
55822,100000,-2.52374651e+38; -7.30387723e+37
57974,100000,-1.398261e+38; 5.00411463e+37
57622,100000,-3.16659444e+38; -2.62720323e+38
56455,100000,-2.70461308e+38; -2.01110293e+38
56361,100000,-1.2881911e+38; -2.73299466e+38
57427,100000,2.40035442e+38; 3.33760436e+38
56027,100000,3.15993796e+38; 7.31658365e+37
56121,100000,-2.55064991e+38; -3.31174673e+38
56204,100000,3.27874197e+38; 4.41333254e+36
56618,100000,9.27897219e+37; 3.39571428e+38
58085,100000,-1.61034686e+38; 3.198594e+38
56788,100000,1.44072649e+38; -1.27918206e+38
57071,100000,3.25458866e+38; -1.98466851e+37
59949,100000,-1.65614626e+38; 2.58126581e+38
56121,100000,-2.83965316e+38; -1.48219451e+37
55992,100000,-1.55008153e+38; -2.3702827e+38
57703,100000,-9.39331377e+36; 2.25232533e+37
56154,100000,2.04264127e+38; -7.38716694e+37
56114,100000,5.66565382e+37; -2.57748293e+38
56970,100000,-2.9893706e+38; -1.79598364e+38
56281,100000,-7.15283957e+36; -2.21884186e+38
58958,100000,-1.38030711e+38; 2.16594919e+38
57662,100000,-2.82988251e+38; 1.84361952e+38
57117,100000,-1.9780422e+38; -1.76750511e+38
56923,100000,-2.0690946e+38; -1.27514546e+38
56115,100000,1.78294956e+38; 5.69855341e+37
56305,100000,3.02164397e+38; 9.02311162e+37
56290,100000,-1.4523907e+38; 1.71562392e+38
56503,100000,1.54276222e+38; -3.10705624e+38
56990,100000,3.25217188e+35; 2.28566356e+36
56482,100000,-1.84959096e+36; 1.10991826e+38
56897,100000,1.0791417e+37; 7.14433782e+37
58735,100000,4.52379371e+37; -5.4418425e+37
56121,100000,-1.47257007e+38; 8.91503579e+37
57819,100000,2.49506739e+38; -1.12731864e+38
55838,100000,-3.09348467e+38; -5.83200102e+37
57462,100000,6.36047745e+37; -2.95229375e+38
56273,100000,2.30499626e+38; -2.50390444e+38
55886,100000,-2.63944671e+38; 1.09607926e+38
57741,100000,-2.27991909e+38; -1.56230452e+38
55989,100000,-1.48661696e+38; -3.18349334e+38
56553,100000,2.25275567e+38; 1.31779323e+36
59252,100000,-1.75458562e+38; 1.87416868e+38
56946,100000,3.38846606e+37; -3.10659644e+38
56073,100000,-2.19715632e+38; -9.06377684e+37
56184,100000,-1.35511798e+38; -1.65527432e+38
57010,100000,-2.00065668e+38; 2.78447324e+38
57272,100000,-1.05033239e+38; -3.18834936e+38
56443,100000,-1.76081982e+38; 2.05917123e+38
56257,100000,-1.64298856e+38; 3.36918915e+38
56438,100000,-1.67292955e+38; -1.20940297e+38
56637,100000,7.65058372e+37; -1.25804079e+38
59511,100000,2.30398843e+38; -2.04548689e+38
56818,100000,3.1918929e+38; 2.89580014e+38
58389,100000,-2.54651534e+37; -1.21713817e+38
56404,100000,-1.3366257e+38; 2.83015511e+38
56582,100000,2.77491272e+38; 3.83342257e+37
57527,100000,-1.31565663e+38; 2.86095557e+38
56420,100000,-8.09494799e+37; 2.91611176e+38
58036,100000,8.29466736e+37; -1.33408218e+38
55934,100000,-2.10419067e+38; 1.01530168e+37
56277,100000,1.40464327e+38; 1.32495054e+38
59624,100000,7.7932152e+37; -5.49308702e+37
58534,100000,-1.15430248e+37; 9.81339137e+37
56114,100000,-2.45937136e+38; -1.48818948e+37
56341,100000,-3.32617137e+38; 1.49424173e+38
56933,100000,-2.11629724e+38; -2.76405088e+38
56657,100000,-1.82849884e+36; 6.8005319e+35
56031,100000,2.26818592e+38; 2.34280978e+38
56338,100000,3.33666605e+37; 4.60229475e+37
56279,100000,-1.45566164e+38; -1.67199139e+38
55678,100000,9.49152373e+37; -9.16826674e+37
59056,100000,3.29138608e+37; 1.27408165e+38
65994,100000,-1.62601076e+38; -1.44471208e+38
56921,100000,-3.23278467e+38; 8.27409187e+37
57964,100000,8.7000747e+37; 3.09117187e+38
56624,100000,1.01040332e+38; 1.49532369e+38
57998,100000,-3.37071986e+38; -2.92623816e+38
55470,100000,9.21926889e+37; -2.33279736e+38
56042,100000,-1.7617161e+38; 3.31717207e+38
58102,100000,-4.11659518e+37; -2.65648556e+37
56097,100000,-1.02261171e+38; 6.09354674e+37
58354,100000,-1.29143193e+38; -1.37067185e+38
55608,100000,-1.12604287e+38; -1.03754149e+38
56381,100000,-2.43691732e+38; 2.0558007e+38
56306,100000,-4.53579684e+37; -1.99168719e+38
56242,100000,1.76181894e+38; 2.98802872e+38
56169,100000,2.28297281e+38; 2.48555068e+38
55704,100000,-9.81651283e+37; -1.69468436e+38
55888,100000,-3.23962816e+38; 2.59866548e+38
55880,100000,7.08835545e+36; 3.32223009e+38
56063,100000,2.84554073e+38; 1.2965073e+38
57719,100000,-9.72536977e+37; 2.45883002e+36
57765,100000,-8.18192961e+37; 1.62859839e+37
55970,100000,-1.18167438e+38; -3.08768248e+37
58519,100000,-1.08425482e+38; -8.65057953e+37
56339,100000,-1.92105127e+38; 1.18383679e+38
56388,100000,2.66399532e+38; -4.15259519e+37
58137,100000,1.3068278e+38; 2.13217675e+38
56223,100000,-1.5450895e+37; -4.17678006e+36
58611,100000,-6.89347192e+36; 7.19992988e+37
56512,100000,-2.39177516e+38; -1.56162222e+38
59831,100000,2.93633636e+38; 2.28641961e+38
55896,100000,8.97478574e+37; -1.75909562e+38
56090,100000,2.76065398e+38; 3.27145653e+38
56115,100000,7.69411383e+37; -4.93120748e+37
56089,100000,-2.43010268e+36; -8.05256587e+37
56339,100000,1.70886603e+38; -9.98125366e+37
56009,100000,-2.98383695e+38; 2.82986446e+38
55878,100000,-1.18568604e+38; 1.77717069e+38
56035,100000,-9.77298526e+36; 1.90529488e+38
56044,100000,8.29242108e+37; 2.87534188e+38
57553,100000,-3.08686855e+38; -2.15498594e+38
57733,100000,9.1213515e+37; -2.80128006e+38
56573,100000,-1.03247079e+38; -2.50183421e+37
56696,100000,2.96252014e+38; -1.41422143e+38
58228,100000,-2.93483709e+38; -1.85747849e+38
56743,100000,-2.78865e+38; 1.07817872e+38
60146,100000,1.9852096e+38; -2.45275585e+38
56349,100000,3.18137261e+38; -1.68535993e+38
56381,100000,-1.2267818e+37; 4.61239843e+37
57200,100000,2.33545323e+36; -7.50981062e+37
58520,100000,-1.23475608e+38; -2.85024585e+38
55310,100000,-2.5904586e+38; 9.9468618e+37
55471,100000,-6.874993e+37; 3.28936651e+38
55607,100000,3.65458826e+37; -3.63395648e+37
55069,100000,-1.50314877e+37; -1.1139645e+38
55500,100000,2.48226757e+38; -2.85010914e+38
55638,100000,3.17685207e+38; -2.81992527e+38
55246,100000,-1.44565856e+38; 2.40808709e+38
56966,100000,1.11962258e+38; -9.99338863e+37
55326,100000,2.23300669e+38; 3.22205467e+38
59534,100000,1.40145183e+38; -2.22830969e+38
56477,100000,1.16934521e+38; -2.67639654e+37
56088,100000,-8.35726166e+36; 5.31463123e+37
56295,100000,-1.14456487e+38; -2.58124613e+38
56158,100000,-2.24692063e+38; -1.34602964e+38
55943,100000,2.05822505e+38; 3.25868855e+38
55802,100000,-2.65480212e+37; -1.80909338e+38
55795,100000,-1.51033531e+38; -1.57189242e+38
56097,100000,6.19515705e+37; -2.83432274e+38
56467,100000,-2.43386461e+38; -2.4149109e+38
59072,100000,1.43153359e+38; 2.13023876e+38
56273,100000,-1.9929808e+38; 2.38291175e+38
56479,100000,-2.88876782e+38; -6.59089222e+37
56103,100000,-2.85274829e+38; 8.99103803e+37
56421,100000,3.13141319e+38; 1.88412126e+38
56906,100000,-1.40195646e+38; -9.22582987e+36
56788,100000,-2.63558129e+38; -2.12888309e+38
56728,100000,2.38406095e+38; 1.53064622e+38
56544,100000,1.28809213e+38; 8.40868543e+37
56497,100000,1.10540887e+38; -8.9667796e+35
57034,100000,2.3137035e+38; 3.15381348e+38
55589,100000,1.02787246e+38; 2.8107708e+38
55955,100000,-2.03305479e+38; -9.81201622e+37
55839,100000,3.26268337e+38; 1.84299583e+38
55509,100000,-1.21897294e+37; 9.89374419e+37
56177,100000,9.83488718e+36; -1.62756389e+38
55644,100000,1.90557092e+38; -1.61140306e+38
55765,100000,-1.24516795e+38; 1.52123842e+38
55616,100000,-2.04139167e+38; 1.37804735e+38
55956,100000,2.6203137e+38; 8.23830761e+37
58842,100000,3.21931451e+38; -3.81865546e+37
56403,100000,1.03670786e+37; -2.97880103e+38
56857,100000,8.31512014e+37; 8.85264811e+37
56363,100000,6.3473882e+37; -3.214997e+38
55875,100000,-3.99511724e+37; -3.69940604e+37
57662,100000,3.02540474e+38; -1.60117698e+38
56284,100000,-2.02529778e+38; -1.73744252e+38
56335,100000,-1.28493456e+38; -3.02578929e+38
56340,100000,-2.22053788e+38; 1.21208734e+38
55685,100000,-8.73570278e+37; 2.91164587e+37
57268,100000,-2.6788459e+38; -1.57904633e+38
55856,100000,-2.22055755e+38; 2.03185143e+38
56062,100000,2.94696313e+38; -1.05950481e+38
55971,100000,-1.90380229e+38; -1.66369862e+38
55902,100000,2.83263585e+38; -6.19738102e+37
56246,100000,1.10272327e+38; 2.93050355e+38
57540,100000,-2.3570243e+38; 2.31845973e+38
56500,100000,4.76160395e+37; -2.43870176e+38
56023,100000,7.4945121e+37; -2.02375571e+38
58817,100000,8.82382173e+37; -6.34546188e+37
60176,100000,-9.12698697e+37; 3.18755855e+38
56147,100000,-8.3306822e+36; 1.05140452e+38
56474,100000,-2.71115922e+38; -1.47629818e+38
56455,100000,9.20481159e+37; -2.13731935e+38
56053,100000,-3.36115062e+38; 2.25675171e+38
57530,100000,1.75859279e+37; -2.94470407e+38
56591,100000,-6.67214646e+36; -2.664978e+38
56173,100000,2.69955404e+38; -1.23779946e+38
56064,100000,2.49303428e+38; -9.51911085e+37
55971,100000,-2.9359443e+38; 1.69276192e+37
56376,100000,-1.65808607e+38; 2.02473433e+38
55551,100000,7.8096541e+37; 2.67113985e+37
55489,100000,1.67075538e+38; -1.42863675e+38
56118,100000,-2.53002169e+38; -2.57756203e+38
55786,100000,-3.07635983e+38; -1.77986257e+38
56323,100000,-4.42453362e+37; 1.92368129e+38
55840,100000,1.62605011e+38; 1.62508071e+38
55912,100000,1.12538877e+38; -3.14109094e+38
55568,100000,-2.06360395e+38; 2.6517987e+38
55887,100000,-1.71668449e+38; 1.45767523e+36
57411,100000,1.43995251e+38; -3.28956446e+38
57856,100000,-1.98023896e+37; -1.76162646e+38
57009,100000,-3.00934624e+37; -1.27982765e+38
56785,100000,9.90368866e+37; -2.01540585e+38
55806,100000,1.75141872e+38; 2.41780439e+38
56584,100000,1.20169575e+38; -2.87818426e+38
56423,100000,-1.33261678e+38; 2.6113645e+38
56924,100000,1.45428092e+38; -2.9081289e+37
56421,100000,1.77448834e+38; 2.8667539e+38
56223,100000,-2.38905103e+38; 3.34202857e+38
57494,100000,1.28634976e+38; -2.11884492e+38
55825,100000,7.38304708e+37; -2.2446135e+38
55969,100000,-3.17722304e+38; 1.32926197e+38
55621,100000,2.3984786e+37; -1.6206129e+38
56096,100000,-2.29335315e+38; 1.89562037e+38
55937,100000,-3.23922291e+38; -3.35817859e+37
55989,100000,3.15246475e+37; -3.13742834e+38
55969,100000,2.94578512e+38; -1.05592912e+38
56042,100000,2.09024145e+38; -1.05430216e+38
55867,100000,5.52496945e+37; 2.31366152e+38
58308,100000,1.49984636e+38; 1.79178843e+38
56451,100000,-1.73290616e+38; 2.99747606e+38
56648,100000,-2.08650928e+38; -5.25630814e+37
56158,100000,2.34144923e+38; -3.83372554e+37
56074,100000,-2.29213458e+38; -2.67565872e+38
55988,100000,5.19664186e+37; -1.96147938e+38
56156,100000,2.2430404e+38; 1.0348919e+38
56026,100000,4.22101917e+36; 1.91019531e+38
55910,100000,2.03566591e+36; 2.84520263e+38
56645,100000,-1.80365546e+38; 1.81645488e+38
56708,100000,1.23138038e+38; -1.3092697e+38
55935,100000,-2.96929183e+38; 2.902527e+38
55604,100000,1.20199532e+38; 2.00058448e+38
56001,100000,-1.68619911e+38; -2.88074451e+38
56795,100000,1.81762599e+38; -4.53180374e+37
55334,100000,-5.7170819e+37; -2.80503519e+37
56008,100000,-2.01170512e+38; 3.64075439e+37
55994,100000,-1.9518854e+38; -1.81955068e+37
56154,100000,5.78649946e+37; 1.59228649e+38
56252,100000,1.66369893e+38; -2.80622024e+38
58674,100000,-2.57672173e+38; -1.50029633e+38
56663,100000,2.54959036e+38; 3.05800141e+38
56829,100000,-1.15704007e+38; 2.36043276e+38
56593,100000,8.65190296e+37; 3.09035834e+38
56551,100000,-1.77827446e+38; -9.21514547e+37
56204,100000,-3.31573364e+38; -3.30084006e+38
56884,100000,3.01034992e+38; 2.77056884e+38
57037,100000,-2.94232413e+38; -3.08140305e+38
56816,100000,1.28696473e+38; -1.7864071e+38
56387,100000,2.16146597e+38; 1.15027335e+38
59491,100000,3.37595516e+38; -3.06240198e+37
55666,100000,1.75537359e+38; 3.04915625e+38
55775,100000,1.03675352e+38; 3.32982687e+38
56411,100000,-3.06857463e+38; 1.70378041e+38
55943,100000,-1.64426868e+38; 2.15699512e+38
56229,100000,-3.32418978e+38; 1.53778208e+38
56367,100000,-1.28244601e+38; 3.11266311e+38
56453,100000,1.74797213e+38; 3.03628382e+38
56336,100000,-1.20484845e+38; -1.30268532e+38
56130,100000,-1.0182226e+38; 2.33816591e+38
57966,100000,1.41332546e+38; 1.14957422e+38
56186,100000,-6.24038125e+37; 2.37745294e+38
55683,100000,-1.62643405e+38; -1.97085371e+38
56042,100000,-3.09467535e+37; -5.05876457e+37
56081,100000,-3.14246507e+38; -2.21054845e+36
56450,100000,-2.3340135e+38; 1.0374391e+37
56344,100000,7.37591933e+37; 3.39745836e+38
55987,100000,-4.70290158e+37; -1.48921615e+38
56346,100000,2.19654784e+38; 1.53734174e+38
56486,100000,-2.49787813e+38; -1.03348166e+38
59675,100000,-1.51520065e+38; 8.85568033e+37
